,Location,Parameter,Unit,Frequency,Date,Value
261,1 - UNIVERSITY & I-630,Streptococci,#/100ML,1 / 3 MO.,1997-08-31,590.0
262,1 - UNIVERSITY & I-630,E.Coli,#/100ML,1 / 3 MO.,1997-08-31,318.0
263,1 - UNIVERSITY & I-630,"BOD, C",MG/L,1 / 3 MO.,1997-08-31,0.8
264,2 - 33RD & WHITFIELD,Se,UG/L,1 / 3 MO.,1997-08-31,2.0
265,2 - 33RD & WHITFIELD,Be,UG/L,1 / 3 MO.,1997-08-31,1.0
266,2 - 33RD & WHITFIELD,Ni,UG/L,1 / 3 MO.,1997-08-31,0.0
267,2 - 33RD & WHITFIELD,Cr,UG/L,1 / 3 MO.,1997-08-31,1.0
268,2 - 33RD & WHITFIELD,Hg,UG/L,1 / 3 MO.,1997-08-31,1.0
269,2 - 33RD & WHITFIELD,Cyanide,UG/L,1 / 3 MO.,1997-08-31,9.0
270,2 - 33RD & WHITFIELD,BOD,MG/L,1 / 3 MO.,1997-08-31,6.6
271,2 - 33RD & WHITFIELD,pH,SU,1 / 3 MO.,1997-08-31,7.0
272,2 - 33RD & WHITFIELD,TSS,MG/L,1 / 3 MO.,1997-08-31,80.0
273,2 - 33RD & WHITFIELD,Oil,MG/L,1 / 3 MO.,1997-08-31,4.0
274,2 - 33RD & WHITFIELD,N,MG/L,1 / 3 MO.,1997-08-31,0.475
275,2 - 33RD & WHITFIELD,"N, Kjeldahl",MG/L,1 / 3 MO.,1997-08-31,0.23
276,2 - 33RD & WHITFIELD,P,MG/L,1 / 3 MO.,1997-08-31,0.43
277,2 - 33RD & WHITFIELD,CaCO3,MG/L,1 / 3 MO.,1997-08-31,0.0
278,2 - 33RD & WHITFIELD,Ag,UG/L,1 / 3 MO.,1997-08-31,1.0
279,2 - 33RD & WHITFIELD,Zn,UG/L,1 / 3 MO.,1997-08-31,38.0
280,2 - 33RD & WHITFIELD,Cd,UG/L,1 / 3 MO.,1997-08-31,1.0
281,2 - 33RD & WHITFIELD,Pb,UG/L,1 / 3 MO.,1997-08-31,7.0
282,2 - 33RD & WHITFIELD,Cu,UG/L,1 / 3 MO.,1997-08-31,12.5
283,2 - 33RD & WHITFIELD,Flow,MGD,1 / 3 MO.,1997-08-31,6.5
284,2 - 33RD & WHITFIELD,TDS,MG/L,1 / 3 MO.,1997-08-31,44.0
285,2 - 33RD & WHITFIELD,Streptococci,#/100ML,1 / 3 MO.,1997-08-31,15300.0
286,2 - 33RD & WHITFIELD,E.Coli,#/100ML,1 / 3 MO.,1997-08-31,11300.0
287,2 - 33RD & WHITFIELD,"BOD, C",MG/L,1 / 3 MO.,1997-08-31,5.18
288,3 - CHENAL PKWY & OAK MEADOW,Se,UG/L,1 / 3 MO.,1997-08-31,2.0
289,3 - CHENAL PKWY & OAK MEADOW,Be,UG/L,1 / 3 MO.,1997-08-31,1.0
290,3 - CHENAL PKWY & OAK MEADOW,Ni,UG/L,1 / 3 MO.,1997-08-31,1.0
291,3 - CHENAL PKWY & OAK MEADOW,Cr,UG/L,1 / 3 MO.,1997-08-31,1.0
292,3 - CHENAL PKWY & OAK MEADOW,Hg,UG/L,1 / 3 MO.,1997-08-31,1.0
293,3 - CHENAL PKWY & OAK MEADOW,Cyanide,UG/L,1 / 3 MO.,1997-08-31,9.0
294,3 - CHENAL PKWY & OAK MEADOW,BOD,MG/L,1 / 3 MO.,1997-08-31,1.5
295,3 - CHENAL PKWY & OAK MEADOW,pH,SU,1 / 3 MO.,1997-08-31,7.4
296,3 - CHENAL PKWY & OAK MEADOW,TSS,MG/L,1 / 3 MO.,1997-08-31,4.5
297,3 - CHENAL PKWY & OAK MEADOW,Oil,MG/L,1 / 3 MO.,1997-08-31,0.1
298,3 - CHENAL PKWY & OAK MEADOW,N,MG/L,1 / 3 MO.,1997-08-31,1.27
299,3 - CHENAL PKWY & OAK MEADOW,"N, Kjeldahl",MG/L,1 / 3 MO.,1997-08-31,0.28
300,3 - CHENAL PKWY & OAK MEADOW,P,MG/L,1 / 3 MO.,1997-08-31,0.175
301,3 - CHENAL PKWY & OAK MEADOW,CaCO3,MG/L,1 / 3 MO.,1997-08-31,0.0
302,3 - CHENAL PKWY & OAK MEADOW,Ag,UG/L,1 / 3 MO.,1997-08-31,1.0
303,3 - CHENAL PKWY & OAK MEADOW,Zn,UG/L,1 / 3 MO.,1997-08-31,26.0
304,3 - CHENAL PKWY & OAK MEADOW,Cd,UG/L,1 / 3 MO.,1997-08-31,1.0
305,3 - CHENAL PKWY & OAK MEADOW,Pb,UG/L,1 / 3 MO.,1997-08-31,2.2
306,3 - CHENAL PKWY & OAK MEADOW,Cu,UG/L,1 / 3 MO.,1997-08-31,7.0
307,3 - CHENAL PKWY & OAK MEADOW,Flow,MGD,1 / 3 MO.,1997-08-31,0.215
308,3 - CHENAL PKWY & OAK MEADOW,TDS,MG/L,1 / 3 MO.,1997-08-31,36.5
309,3 - CHENAL PKWY & OAK MEADOW,Streptococci,#/100ML,1 / 3 MO.,1997-08-31,870.0
310,3 - CHENAL PKWY & OAK MEADOW,E.Coli,#/100ML,1 / 3 MO.,1997-08-31,425.0
311,3 - CHENAL PKWY & OAK MEADOW,"BOD, C",MG/L,1 / 3 MO.,1997-08-31,3.7
312,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Se,UG/L,1 / 3 MO.,1997-08-31,2.0
313,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Be,UG/L,1 / 3 MO.,1997-08-31,1.0
314,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Ni,UG/L,1 / 3 MO.,1997-08-31,1.0
315,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cr,UG/L,1 / 3 MO.,1997-08-31,1.0
316,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Hg,UG/L,1 / 3 MO.,1997-08-31,1.0
317,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cyanide,UG/L,1 / 3 MO.,1997-08-31,9.0
318,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),BOD,MG/L,1 / 3 MO.,1997-08-31,9.5
319,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),pH,SU,1 / 3 MO.,1997-08-31,7.9
320,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),TSS,MG/L,1 / 3 MO.,1997-08-31,280.0
321,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Oil,MG/L,1 / 3 MO.,1997-08-31,0.2
322,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),N,MG/L,1 / 3 MO.,1997-08-31,0.66
323,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),"N, Kjeldahl",MG/L,1 / 3 MO.,1997-08-31,0.33
324,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),P,MG/L,1 / 3 MO.,1997-08-31,0.473
325,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),CaCO3,MG/L,1 / 3 MO.,1997-08-31,0.0
326,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Ag,UG/L,1 / 3 MO.,1997-08-31,1.0
327,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Zn,UG/L,1 / 3 MO.,1997-08-31,38.0
328,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cd,UG/L,1 / 3 MO.,1997-08-31,1.0
329,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Pb,UG/L,1 / 3 MO.,1997-08-31,29.0
330,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cu,UG/L,1 / 3 MO.,1997-08-31,16.7
331,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Flow,MGD,1 / 3 MO.,1997-08-31,1.7
332,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),TDS,MG/L,1 / 3 MO.,1997-08-31,42.0
333,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Streptococci,#/100ML,1 / 3 MO.,1997-08-31,13800.0
334,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),E.Coli,#/100ML,1 / 3 MO.,1997-08-31,8800.0
335,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),"BOD, C",MG/L,1 / 3 MO.,1997-08-31,7.9
336,5 - 14TH & BOND,Se,UG/L,1 / 3 MO.,1997-08-31,2.0
337,5 - 14TH & BOND,Be,UG/L,1 / 3 MO.,1997-08-31,1.0
338,5 - 14TH & BOND,Ni,UG/L,1 / 3 MO.,1997-08-31,1.0
339,5 - 14TH & BOND,Cr,UG/L,1 / 3 MO.,1997-08-31,1.0
340,5 - 14TH & BOND,Hg,UG/L,1 / 3 MO.,1997-08-31,1.0
341,5 - 14TH & BOND,Cyanide,UG/L,1 / 3 MO.,1997-08-31,9.0
342,5 - 14TH & BOND,BOD,MG/L,1 / 3 MO.,1997-08-31,9.9
343,5 - 14TH & BOND,pH,SU,1 / 3 MO.,1997-08-31,7.7
344,5 - 14TH & BOND,TSS,MG/L,1 / 3 MO.,1997-08-31,126.0
345,5 - 14TH & BOND,Oil,MG/L,1 / 3 MO.,1997-08-31,0.2
346,5 - 14TH & BOND,N,MG/L,1 / 3 MO.,1997-08-31,0.94
347,5 - 14TH & BOND,"N, Kjeldahl",MG/L,1 / 3 MO.,1997-08-31,0.3
348,5 - 14TH & BOND,P,MG/L,1 / 3 MO.,1997-08-31,0.593
349,5 - 14TH & BOND,CaCO3,MG/L,1 / 3 MO.,1997-08-31,0.0
350,5 - 14TH & BOND,Ag,UG/L,1 / 3 MO.,1997-08-31,1.0
351,5 - 14TH & BOND,Zn,UG/L,1 / 3 MO.,1997-08-31,223.0
352,5 - 14TH & BOND,Cd,UG/L,1 / 3 MO.,1997-08-31,1.0
353,5 - 14TH & BOND,Pb,UG/L,1 / 3 MO.,1997-08-31,52.0
354,5 - 14TH & BOND,Cu,UG/L,1 / 3 MO.,1997-08-31,22.3
355,5 - 14TH & BOND,Flow,MGD,1 / 3 MO.,1997-08-31,3.5
356,5 - 14TH & BOND,TDS,MG/L,1 / 3 MO.,1997-08-31,41.5
357,5 - 14TH & BOND,Streptococci,#/100ML,1 / 3 MO.,1997-08-31,24000.0
358,5 - 14TH & BOND,E.Coli,#/100ML,1 / 3 MO.,1997-08-31,43000.0
359,5 - 14TH & BOND,"BOD, C",MG/L,1 / 3 MO.,1997-08-31,8.6
360,1 - UNIVERSITY & I-630,Se,UG/L,1 / 3 MO.,1997-11-30,2.0
361,1 - UNIVERSITY & I-630,Be,UG/L,1 / 3 MO.,1997-11-30,1.0
362,1 - UNIVERSITY & I-630,Ni,UG/L,1 / 3 MO.,1997-11-30,4.6
363,1 - UNIVERSITY & I-630,Cr,UG/L,1 / 3 MO.,1997-11-30,1.0
364,1 - UNIVERSITY & I-630,Hg,UG/L,1 / 3 MO.,1997-11-30,13.4
365,1 - UNIVERSITY & I-630,Cyanide,UG/L,1 / 3 MO.,1997-11-30,9.0
366,1 - UNIVERSITY & I-630,BOD,MG/L,1 / 3 MO.,1997-11-30,7.4
367,1 - UNIVERSITY & I-630,pH,SU,1 / 3 MO.,1997-11-30,6.65
368,1 - UNIVERSITY & I-630,TSS,MG/L,1 / 3 MO.,1997-11-30,8.4
369,1 - UNIVERSITY & I-630,Oil,MG/L,1 / 3 MO.,1997-11-30,1.5
370,1 - UNIVERSITY & I-630,N,MG/L,1 / 3 MO.,1997-11-30,1.11
371,1 - UNIVERSITY & I-630,"N, Kjeldahl",MG/L,1 / 3 MO.,1997-11-30,0.38
372,1 - UNIVERSITY & I-630,P,MG/L,1 / 3 MO.,1997-11-30,0.24100000000000002
373,1 - UNIVERSITY & I-630,CaCO3,MG/L,1 / 3 MO.,1997-11-30,0.0
374,1 - UNIVERSITY & I-630,Ag,UG/L,1 / 3 MO.,1997-11-30,3.0
375,1 - UNIVERSITY & I-630,Zn,UG/L,1 / 3 MO.,1997-11-30,96.0
376,1 - UNIVERSITY & I-630,Cd,UG/L,1 / 3 MO.,1997-11-30,4.0
377,1 - UNIVERSITY & I-630,Pb,UG/L,1 / 3 MO.,1997-11-30,9.1
378,1 - UNIVERSITY & I-630,Cu,UG/L,1 / 3 MO.,1997-11-30,21.0
379,1 - UNIVERSITY & I-630,Flow,MGD,1 / 3 MO.,1997-11-30,2.69
380,1 - UNIVERSITY & I-630,TDS,MG/L,1 / 3 MO.,1997-11-30,61.5
381,1 - UNIVERSITY & I-630,Streptococci,#/100ML,1 / 3 MO.,1997-11-30,1037.0
382,1 - UNIVERSITY & I-630,E.Coli,#/100ML,1 / 3 MO.,1997-11-30,2520.0
383,1 - UNIVERSITY & I-630,"BOD, C",MG/L,1 / 3 MO.,1997-11-30,6.2
384,2 - 33RD & WHITFIELD,Se,UG/L,1 / 3 MO.,1997-11-30,3.0
385,2 - 33RD & WHITFIELD,Be,UG/L,1 / 3 MO.,1997-11-30,1.0
386,2 - 33RD & WHITFIELD,Ni,UG/L,1 / 3 MO.,1997-11-30,1.0
387,2 - 33RD & WHITFIELD,Cr,UG/L,1 / 3 MO.,1997-11-30,5.0
388,2 - 33RD & WHITFIELD,Hg,UG/L,1 / 3 MO.,1997-11-30,200.0
389,2 - 33RD & WHITFIELD,Cyanide,UG/L,1 / 3 MO.,1997-11-30,2.0
390,2 - 33RD & WHITFIELD,BOD,MG/L,1 / 3 MO.,1997-11-30,6.1
391,2 - 33RD & WHITFIELD,pH,SU,1 / 3 MO.,1997-11-30,8.4
392,2 - 33RD & WHITFIELD,TSS,MG/L,1 / 3 MO.,1997-11-30,45.0
393,2 - 33RD & WHITFIELD,Oil,MG/L,1 / 3 MO.,1997-11-30,3.5
394,2 - 33RD & WHITFIELD,N,MG/L,1 / 3 MO.,1997-11-30,0.927
395,2 - 33RD & WHITFIELD,"N, Kjeldahl",MG/L,1 / 3 MO.,1997-11-30,0.479
396,2 - 33RD & WHITFIELD,P,MG/L,1 / 3 MO.,1997-11-30,0.184
397,2 - 33RD & WHITFIELD,CaCO3,MG/L,1 / 3 MO.,1997-11-30,0.0
398,2 - 33RD & WHITFIELD,Ag,UG/L,1 / 3 MO.,1997-11-30,1.0
399,2 - 33RD & WHITFIELD,Zn,UG/L,1 / 3 MO.,1997-11-30,56.0
400,2 - 33RD & WHITFIELD,Cd,UG/L,1 / 3 MO.,1997-11-30,1.0
401,2 - 33RD & WHITFIELD,Pb,UG/L,1 / 3 MO.,1997-11-30,0.018000000000000002
402,2 - 33RD & WHITFIELD,Cu,UG/L,1 / 3 MO.,1997-11-30,21.0
403,2 - 33RD & WHITFIELD,Flow,MGD,1 / 3 MO.,1997-11-30,5.17
404,2 - 33RD & WHITFIELD,TDS,MG/L,1 / 3 MO.,1997-11-30,44.5
405,2 - 33RD & WHITFIELD,Streptococci,#/100ML,1 / 3 MO.,1997-11-30,20.0
406,2 - 33RD & WHITFIELD,E.Coli,#/100ML,1 / 3 MO.,1997-11-30,4100.0
407,2 - 33RD & WHITFIELD,"BOD, C",MG/L,1 / 3 MO.,1997-11-30,4.9
408,3 - CHENAL PKWY & OAK MEADOW,Se,UG/L,1 / 3 MO.,1997-11-30,2.0
409,3 - CHENAL PKWY & OAK MEADOW,Be,UG/L,1 / 3 MO.,1997-11-30,1.0
410,3 - CHENAL PKWY & OAK MEADOW,Ni,UG/L,1 / 3 MO.,1997-11-30,1.0
411,3 - CHENAL PKWY & OAK MEADOW,Cr,UG/L,1 / 3 MO.,1997-11-30,1.0
412,3 - CHENAL PKWY & OAK MEADOW,Hg,UG/L,1 / 3 MO.,1997-11-30,0.2
413,3 - CHENAL PKWY & OAK MEADOW,Cyanide,UG/L,1 / 3 MO.,1997-11-30,9.0
414,3 - CHENAL PKWY & OAK MEADOW,BOD,MG/L,1 / 3 MO.,1997-11-30,4.8
415,3 - CHENAL PKWY & OAK MEADOW,pH,SU,1 / 3 MO.,1997-11-30,8.1
416,3 - CHENAL PKWY & OAK MEADOW,TSS,MG/L,1 / 3 MO.,1997-11-30,25.0
417,3 - CHENAL PKWY & OAK MEADOW,Oil,MG/L,1 / 3 MO.,1997-11-30,3.8
418,3 - CHENAL PKWY & OAK MEADOW,N,MG/L,1 / 3 MO.,1997-11-30,1.26
419,3 - CHENAL PKWY & OAK MEADOW,"N, Kjeldahl",MG/L,1 / 3 MO.,1997-11-30,0.4
420,3 - CHENAL PKWY & OAK MEADOW,P,MG/L,1 / 3 MO.,1997-11-30,0.39
421,3 - CHENAL PKWY & OAK MEADOW,CaCO3,MG/L,1 / 3 MO.,1997-11-30,0.0
422,3 - CHENAL PKWY & OAK MEADOW,Ag,UG/L,1 / 3 MO.,1997-11-30,1.0
423,3 - CHENAL PKWY & OAK MEADOW,Zn,UG/L,1 / 3 MO.,1997-11-30,32.0
424,3 - CHENAL PKWY & OAK MEADOW,Cd,UG/L,1 / 3 MO.,1997-11-30,1.0
425,3 - CHENAL PKWY & OAK MEADOW,Pb,UG/L,1 / 3 MO.,1997-11-30,6.3
426,3 - CHENAL PKWY & OAK MEADOW,Cu,UG/L,1 / 3 MO.,1997-11-30,13.4
427,3 - CHENAL PKWY & OAK MEADOW,Flow,MGD,1 / 3 MO.,1997-11-30,0.32299999999999995
428,3 - CHENAL PKWY & OAK MEADOW,TDS,MG/L,1 / 3 MO.,1997-11-30,39.5
429,3 - CHENAL PKWY & OAK MEADOW,Streptococci,#/100ML,1 / 3 MO.,1997-11-30,32000.0
430,3 - CHENAL PKWY & OAK MEADOW,E.Coli,#/100ML,1 / 3 MO.,1997-11-30,540.0
431,3 - CHENAL PKWY & OAK MEADOW,"BOD, C",MG/L,1 / 3 MO.,1997-11-30,4.0
432,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Se,UG/L,1 / 3 MO.,1997-11-30,2.0
433,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Be,UG/L,1 / 3 MO.,1997-11-30,1.0
434,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Ni,UG/L,1 / 3 MO.,1997-11-30,1.0
435,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cr,UG/L,1 / 3 MO.,1997-11-30,1.0
436,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Hg,UG/L,1 / 3 MO.,1997-11-30,0.2
437,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cyanide,UG/L,1 / 3 MO.,1997-11-30,1.0
438,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),BOD,MG/L,1 / 3 MO.,1997-11-30,7.2
439,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),pH,SU,1 / 3 MO.,1997-11-30,7.1
440,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),TSS,MG/L,1 / 3 MO.,1997-11-30,172.0
441,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Oil,MG/L,1 / 3 MO.,1997-11-30,2.5
442,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),N,MG/L,1 / 3 MO.,1997-11-30,0.95
443,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),"N, Kjeldahl",MG/L,1 / 3 MO.,1997-11-30,0.38
444,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),P,MG/L,1 / 3 MO.,1997-11-30,0.48
445,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),CaCO3,MG/L,1 / 3 MO.,1997-11-30,0.0
446,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Ag,UG/L,1 / 3 MO.,1997-11-30,1.0
447,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Zn,UG/L,1 / 3 MO.,1997-11-30,7.8
448,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cd,UG/L,1 / 3 MO.,1997-11-30,1.0
449,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Pb,UG/L,1 / 3 MO.,1997-11-30,19.7
450,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cu,UG/L,1 / 3 MO.,1997-11-30,2.5
451,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Flow,MGD,1 / 3 MO.,1997-11-30,1.79
452,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),TDS,MG/L,1 / 3 MO.,1997-11-30,36.0
453,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Streptococci,#/100ML,1 / 3 MO.,1997-11-30,48500.0
454,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),E.Coli,#/100ML,1 / 3 MO.,1997-11-30,6300.0
455,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),"BOD, C",MG/L,1 / 3 MO.,1997-11-30,5.1
456,5 - 14TH & BOND,Se,UG/L,1 / 3 MO.,1997-11-30,2.0
457,5 - 14TH & BOND,Be,UG/L,1 / 3 MO.,1997-11-30,1.0
458,5 - 14TH & BOND,Ni,UG/L,1 / 3 MO.,1997-11-30,1.0
459,5 - 14TH & BOND,Cr,UG/L,1 / 3 MO.,1997-11-30,5.0
460,5 - 14TH & BOND,Hg,UG/L,1 / 3 MO.,1997-11-30,0.2
461,5 - 14TH & BOND,Cyanide,UG/L,1 / 3 MO.,1997-11-30,16.0
462,5 - 14TH & BOND,BOD,MG/L,1 / 3 MO.,1997-11-30,18.8
463,5 - 14TH & BOND,pH,SU,1 / 3 MO.,1997-11-30,7.1
464,5 - 14TH & BOND,TSS,MG/L,1 / 3 MO.,1997-11-30,103.0
465,5 - 14TH & BOND,Oil,MG/L,1 / 3 MO.,1997-11-30,1.9
466,5 - 14TH & BOND,N,MG/L,1 / 3 MO.,1997-11-30,0.715
467,5 - 14TH & BOND,"N, Kjeldahl",MG/L,1 / 3 MO.,1997-11-30,0.44
468,5 - 14TH & BOND,P,MG/L,1 / 3 MO.,1997-11-30,0.214
469,5 - 14TH & BOND,CaCO3,MG/L,1 / 3 MO.,1997-11-30,0.0
470,5 - 14TH & BOND,Ag,UG/L,1 / 3 MO.,1997-11-30,1.0
471,5 - 14TH & BOND,Zn,UG/L,1 / 3 MO.,1997-11-30,155.0
472,5 - 14TH & BOND,Cd,UG/L,1 / 3 MO.,1997-11-30,1.0
473,5 - 14TH & BOND,Pb,UG/L,1 / 3 MO.,1997-11-30,14.0
474,5 - 14TH & BOND,Cu,UG/L,1 / 3 MO.,1997-11-30,8.0
475,5 - 14TH & BOND,Flow,MGD,1 / 3 MO.,1997-11-30,1.29
476,5 - 14TH & BOND,TDS,MG/L,1 / 3 MO.,1997-11-30,153.5
477,5 - 14TH & BOND,Streptococci,#/100ML,1 / 3 MO.,1997-11-30,20.0
478,5 - 14TH & BOND,E.Coli,#/100ML,1 / 3 MO.,1997-11-30,29000.0
479,5 - 14TH & BOND,"BOD, C",MG/L,1 / 3 MO.,1997-11-30,17.9
480,1 - UNIVERSITY & I-630,Se,UG/L,1 / 3 MO.,1998-02-28,2.0
481,1 - UNIVERSITY & I-630,Be,UG/L,1 / 3 MO.,1998-02-28,10.0
482,1 - UNIVERSITY & I-630,Ni,UG/L,1 / 3 MO.,1998-02-28,3.0
483,1 - UNIVERSITY & I-630,Cr,UG/L,1 / 3 MO.,1998-02-28,2.0
484,1 - UNIVERSITY & I-630,Hg,UG/L,1 / 3 MO.,1998-02-28,3.0
485,1 - UNIVERSITY & I-630,Cyanide,UG/L,1 / 3 MO.,1998-02-28,3.0
486,1 - UNIVERSITY & I-630,BOD,MG/L,1 / 3 MO.,1998-02-28,2.9
487,1 - UNIVERSITY & I-630,pH,SU,1 / 3 MO.,1998-02-28,7.4
488,1 - UNIVERSITY & I-630,TSS,MG/L,1 / 3 MO.,1998-02-28,1.2
489,1 - UNIVERSITY & I-630,Oil,MG/L,1 / 3 MO.,1998-02-28,3.6
490,1 - UNIVERSITY & I-630,N,MG/L,1 / 3 MO.,1998-02-28,18.86
491,1 - UNIVERSITY & I-630,"N, Kjeldahl",MG/L,1 / 3 MO.,1998-02-28,1.005
492,1 - UNIVERSITY & I-630,P,MG/L,1 / 3 MO.,1998-02-28,0.07200000000000001
493,1 - UNIVERSITY & I-630,CaCO3,MG/L,1 / 3 MO.,1998-02-28,68.9
494,1 - UNIVERSITY & I-630,Ag,UG/L,1 / 3 MO.,1998-02-28,10.0
495,1 - UNIVERSITY & I-630,Zn,UG/L,1 / 3 MO.,1998-02-28,90.0
496,1 - UNIVERSITY & I-630,Cd,UG/L,1 / 3 MO.,1998-02-28,10.0
497,1 - UNIVERSITY & I-630,Pb,UG/L,1 / 3 MO.,1998-02-28,15.0
498,1 - UNIVERSITY & I-630,Cu,UG/L,1 / 3 MO.,1998-02-28,3.0
499,1 - UNIVERSITY & I-630,Flow,MGD,1 / 3 MO.,1998-02-28,0.121
500,1 - UNIVERSITY & I-630,TDS,MG/L,1 / 3 MO.,1998-02-28,46.0
501,1 - UNIVERSITY & I-630,Streptococci,#/100ML,1 / 3 MO.,1998-02-28,380.0
502,1 - UNIVERSITY & I-630,E.Coli,#/100ML,1 / 3 MO.,1998-02-28,20.0
503,1 - UNIVERSITY & I-630,"BOD, C",MG/L,1 / 3 MO.,1998-02-28,2.3
504,2 - 33RD & WHITFIELD,Se,UG/L,1 / 3 MO.,1998-02-28,3.0
505,2 - 33RD & WHITFIELD,Be,UG/L,1 / 3 MO.,1998-02-28,1.0
506,2 - 33RD & WHITFIELD,Ni,UG/L,1 / 3 MO.,1998-02-28,2.0
507,2 - 33RD & WHITFIELD,Cr,UG/L,1 / 3 MO.,1998-02-28,1.0
508,2 - 33RD & WHITFIELD,Hg,UG/L,1 / 3 MO.,1998-02-28,1.0
509,2 - 33RD & WHITFIELD,Cyanide,UG/L,1 / 3 MO.,1998-02-28,1.0
510,2 - 33RD & WHITFIELD,BOD,MG/L,1 / 3 MO.,1998-02-28,3.9
511,2 - 33RD & WHITFIELD,pH,SU,1 / 3 MO.,1998-02-28,7.5
512,2 - 33RD & WHITFIELD,TSS,MG/L,1 / 3 MO.,1998-02-28,5.2
513,2 - 33RD & WHITFIELD,Oil,MG/L,1 / 3 MO.,1998-02-28,4.4
514,2 - 33RD & WHITFIELD,N,MG/L,1 / 3 MO.,1998-02-28,4.96
515,2 - 33RD & WHITFIELD,"N, Kjeldahl",MG/L,1 / 3 MO.,1998-02-28,0.09699999999999999
516,2 - 33RD & WHITFIELD,P,MG/L,1 / 3 MO.,1998-02-28,4.4
517,2 - 33RD & WHITFIELD,CaCO3,MG/L,1 / 3 MO.,1998-02-28,60.5
518,2 - 33RD & WHITFIELD,Ag,UG/L,1 / 3 MO.,1998-02-28,12.0
519,2 - 33RD & WHITFIELD,Zn,UG/L,1 / 3 MO.,1998-02-28,80.0
520,2 - 33RD & WHITFIELD,Cd,UG/L,1 / 3 MO.,1998-02-28,2.0
521,2 - 33RD & WHITFIELD,Pb,UG/L,1 / 3 MO.,1998-02-28,8.0
